code,year,diag_age,rate,lower95,upper95,Race,Sex
di,1993,75-79,795.556,657.383,954.193,Black,M
di,1993,80-84,958.589,753.991,1201.6,Black,M
di,1993,85+,910.816,671.564,1207.61,Black,M
di,1994,All ages,80.809,76.101,85.731,Black,M
di,1994,00-04,,,,Black,M
di,1994,00,,,,Black,M
di,1994,01-04,,,,Black,M
di,1994,05-09,,,,Black,M
di,1994,10-14,,,,Black,M
di,1994,15-19,,,,Black,M
di,1994,20-24,,,,Black,M
di,1994,25-29,,,,Black,M
di,1994,30-34,,,,Black,M
di,1994,35-39,23.999,15.947,34.685,Black,M
di,1994,40-44,46.579,33.975,62.326,Black,M
di,1994,45-49,63.801,46.879,84.842,Black,M
di,1994,50-54,161.746,129.552,199.513,Black,M
di,1994,55-59,281.372,231.681,338.563,Black,M
di,1994,60-64,401.929,338.11,474.292,Black,M
di,1994,65-69,528.996,450.439,617.314,Black,M
di,1994,70-74,862.731,744.713,994.139,Black,M
di,1994,75-79,935.013,787.055,1102.705,Black,M
di,1994,80-84,951.91,751.232,1189.724,Black,M
di,1994,85+,1008.215,757.402,1315.502,Black,M
di,1995,All ages,76.472,71.946,81.209,Black,M
di,1995,00-04,,,,Black,M
di,1995,00,,,,Black,M
di,1995,01-04,,,,Black,M
di,1995,05-09,,,,Black,M
di,1995,10-14,,,,Black,M
di,1995,15-19,,,,Black,M
di,1995,20-24,,,,Black,M
di,1995,25-29,,,,Black,M
di,1995,30-34,,,,Black,M
di,1995,35-39,23.424,15.565,33.854,Black,M
di,1995,40-44,53.034,39.726,69.37,Black,M
di,1995,45-49,94.66,74.456,118.657,Black,M
di,1995,50-54,165.143,133.291,202.311,Black,M
di,1995,55-59,324.11,271.559,383.864,Black,M
di,1995,60-64,314.907,258.815,379.548,Black,M
di,1995,65-69,528.042,449.626,616.2,Black,M
di,1995,70-74,635.593,535.016,749.585,Black,M
di,1995,75-79,720.434,593.739,866.16,Black,M
di,1995,80-84,1052.759,843.217,1298.574,Black,M
di,1995,85+,863.62,636.765,1145.035,Black,M
di,1996,All ages,79.04,74.489,83.798,Black,M
di,1996,00-04,,,,Black,M
di,1996,00,,,,Black,M
di,1996,01-04,,,,Black,M
di,1996,05-09,,,,Black,M
di,1996,10-14,,,,Black,M
di,1996,15-19,,,,Black,M
di,1996,20-24,,,,Black,M
di,1996,25-29,,,,Black,M
di,1996,30-34,,,,Black,M
di,1996,35-39,20.53,13.286,30.307,Black,M
di,1996,40-44,50.047,37.378,65.63,Black,M
di,1996,45-49,83.372,65.115,105.163,Black,M
di,1996,50-54,161.992,131.061,198.026,Black,M
di,1996,55-59,250.772,205.713,302.767,Black,M
di,1996,60-64,475.059,405.54,553.077,Black,M
di,1996,65-69,614.68,529.951,709.104,Black,M
di,1996,70-74,687.455,582.841,805.425,Black,M
di,1996,75-79,723.394,598.772,866.304,Black,M
di,1996,80-84,751.968,579.107,960.246,Black,M
di,1996,85+,960.867,723.856,1250.7,Black,M
di,1997,All ages,80.559,76.013,85.307,Black,M
di,1997,00-04,,,,Black,M
di,1997,00,,,,Black,M
di,1997,01-04,,,,Black,M
di,1997,05-09,,,,Black,M
di,1997,10-14,,,,Black,M
di,1997,15-19,,,,Black,M
di,1997,20-24,,,,Black,M
di,1997,25-29,,,,Black,M
di,1997,30-34,,,,Black,M
di,1997,35-39,,,,Black,M
di,1997,40-44,47.93,35.797,62.854,Black,M
di,1997,45-49,98.346,78.771,121.31,Black,M
di,1997,50-54,188.478,156.267,225.373,Black,M
di,1997,55-59,267.743,222.345,319.686,Black,M
di,1997,60-64,438.484,371.966,513.466,Black,M
