site,period,diag_age,rate,lower95,upper95,race,gender
0,1989,70-74,1491.371,1355.107,1637.625,Black,F
0,1989,75-79,1700.238,1533.351,1880.332,Black,F
0,1989,80-84,1586.557,1375.801,1820.466,Black,F
0,1989,85+,1618.755,1387.162,1877.958,Black,F
0,1990,All ages,297.866,288.779,307.166,Black,F
0,1990,00-04,14.982,9.02,23.396,Black,F
0,1990,00,,,,Black,F
0,1990,01-04,16.218,9.27,26.336,Black,F
0,1990,05-09,,,,Black,F
0,1990,10-14,,,,Black,F
0,1990,15-19,21.662,13.879,32.231,Black,F
0,1990,20-24,15.402,9.128,24.342,Black,F
0,1990,25-29,46.165,35.229,59.424,Black,F
0,1990,30-34,80.084,65.434,97.035,Black,F
0,1990,35-39,171.62,148.602,197.193,Black,F
0,1990,40-44,282.376,249.637,318.216,Black,F
0,1990,45-49,410.836,363.374,462.776,Black,F
0,1990,50-54,569.834,506.552,638.835,Black,F
0,1990,55-59,779.572,700.25,865.418,Black,F
0,1990,60-64,1159.098,1059.713,1265.293,Black,F
0,1990,65-69,1510.376,1391.828,1636.323,Black,F
0,1990,70-74,1645.544,1503.896,1796.94,Black,F
0,1990,75-79,1671.527,1508.503,1847.366,Black,F
0,1990,80-84,1932.295,1703.684,2183.035,Black,F
0,1990,85+,1751.094,1514.514,2014.151,Black,F
0,1991,All ages,298.192,289.211,307.38,Black,F
0,1991,00-04,15.153,9.256,23.403,Black,F
0,1991,00,,,,Black,F
0,1991,01-04,,,,Black,F
0,1991,05-09,,,,Black,F
0,1991,10-14,,,,Black,F
0,1991,15-19,,,,Black,F
0,1991,20-24,22.923,15.106,33.352,Black,F
0,1991,25-29,43.155,32.685,55.912,Black,F
0,1991,30-34,97.604,81.548,115.897,Black,F
0,1991,35-39,152.365,131.089,176.111,Black,F
0,1991,40-44,286.061,254.188,320.826,Black,F
0,1991,45-49,434.09,386.12,486.372,Black,F
0,1991,50-54,621.281,556.146,691.949,Black,F
0,1991,55-59,863.997,780.78,953.668,Black,F
0,1991,60-64,1014.769,921.844,1114.522,Black,F
0,1991,65-69,1446.25,1330.439,1569.443,Black,F
0,1991,70-74,1546.525,1410.974,1691.585,Black,F
0,1991,75-79,1778.234,1611.438,1957.605,Black,F
0,1991,80-84,1890.576,1669.377,2132.929,Black,F
0,1991,85+,1948.874,1705.638,2217.066,Black,F
0,1992,All ages,299.836,290.934,308.941,Black,F
0,1992,00-04,13.263,7.86,20.96,Black,F
0,1992,00,,,,Black,F
0,1992,01-04,,,,Black,F
0,1992,05-09,,,,Black,F
0,1992,10-14,,,,Black,F
0,1992,15-19,,,,Black,F
0,1992,20-24,34.495,24.754,46.797,Black,F
0,1992,25-29,48.482,37.337,61.91,Black,F
0,1992,30-34,79.016,64.756,95.483,Black,F
0,1992,35-39,151.91,131.077,175.114,Black,F
0,1992,40-44,286.012,254.661,320.157,Black,F
0,1992,45-49,467.29,419.276,519.295,Black,F
0,1992,50-54,566.95,506.435,632.706,Black,F
0,1992,55-59,869.396,786.475,958.681,Black,F
0,1992,60-64,1115.388,1017.924,1219.667,Black,F
0,1992,65-69,1334.948,1223.598,1453.709,Black,F
0,1992,70-74,1609.664,1473.368,1755.177,Black,F
0,1992,75-79,1707.582,1546.082,1881.366,Black,F
0,1992,80-84,1911.357,1692.492,2150.671,Black,F
0,1992,85+,2094.157,1848.235,2363.693,Black,F
